show_id,title,normalized_title,dtli_slug,ibdb_id,show_type,is_revival,opening_date,closing_date,theater,capitalization,source_dtli,source_ibdb,source_bww,created_at,updated_at
2828,80s weepie makes for soggy Broadway musical,80s weepie makes for soggy broadway musical,80s-weepie-makes-for-soggy-broadway-musical,,,0,,,,,1,0,0,2026-05-21 01:56:58,2026-05-21 02:13:08
817,A Bed And A Chair: A New York Love Affairs,bed and a chair a new york love affairs,a-bed-and-a-chair:-a-new-york-love-affair-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
1234,A Dolls House 2011,dolls house 2011,a-dolls-house-2011,,,0,,,,,1,0,1,2026-05-21 01:56:38,2014-04-22T15:06:36+00:00
1410,A Dolls Houses,dolls houses,a-dolls-house-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:44,2023-03-10T15:01:12+00:00
314,A Radically Condensed And Expanded Supposedly Fun Thing I%E2%80%99Ll Never Do Again After David Foster Wallace,radically condensed and expanded supposedly fun thing ie28099ll never do again after david foster wallace,a-radically-condensed-and-expanded-supposedly-fun-thing-i%E2%80%99ll-never-do-again-after-david-foster-wallace,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:37+00:00
114,A View From The Bridge,view from the bridge,A-View-From-The-Bridge,,,0,,,,,1,0,1,2026-05-21 01:56:29,2014-04-22T15:06:33+00:00
123,American Idiot Broadway.Reviews,american idiot broadwayreviews,american-idiot-broadway.reviews,,,0,,,,,1,0,1,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
2572,"An iconic movie bids to become “My Fair Lady of the Evening,” but isn’t quite so loverly.",iconic movie bids to become my fair lady of the evening but isnt quite so loverly,an-iconic-movie-bids-to-become-my-fair-lady-of-the-evening-but-isnt-quite-so-loverly,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:30
611,Armistead Maupin'S Tales Of The City ,armistead maupins tales of the city,armistead-maupin's-tales-of-the-city-,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
1086,Baby Universe: A Puppet Odyssey,baby universe a puppet odyssey,baby-universe:-a-puppet-odyssey,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:34+00:00
425,Be Careful! The Sharks Will Eat You!,be careful the sharks will eat you,be-careful!-the-sharks-will-eat-you!,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:36+00:00
916,Billy Crystal.700 Sundayss,billy crystal700 sundayss,billy-crystal.700-sundays-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
2570,Broadway’s ‘Pretty Woman’ Musical: All Dressed Up With No Place To Go,broadways pretty woman musical all dressed up with no place to go,broadways-pretty-woman-musical-all-dressed-up-with-no-place-to-go,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:31
2363,Burn This,burn this,burn-this-2,,,0,,,,,1,0,1,2026-05-21 01:56:52,2026-05-21 02:16:57
907,Charlesivestakemehomes,charlesivestakemehomes,CharlesIvesTakeMeHome-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
2569,Chasing Shopworn Dreams in ‘Pretty Woman: The Musical’,chasing shopworn dreams in pretty woman the musical,chasing-shopworn-dreams-in-pretty-woman-the-musical,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:30
272,Colin Quinn: Long Story Short,colin quinn long story short,colin-quinn:-long-story-short,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
1157,"Come Back, Little Sheba",come back little sheba,"come-back,-little-sheba",,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
667,Company,company,Company,,,0,,,,,1,0,1,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
908,Cornelius,cornelius,Cornelius,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
640,Dame Edna: ,dame edna,dame-edna:-,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
1146,Deuce,deuce,Deuce,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
1484,"Disparate Lives That Intersect ‘When January Feels Like Summer,’ at Ensemble Studio Theater",disparate lives that intersect when january feels like summer at ensemble studio theater,disparate-lives-that-intersect-when-january-feels-like-summer-at-ensemble-studio-theater,,,0,,,,,1,0,0,2026-05-21 01:56:46,2026-05-21 02:23:45
846,Dr. Du Bois And Miss Ovington,dr du bois and miss ovington,dr.-du-bois-and-miss-ovington,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
626,"Dracula, The Musical",dracula the musical,"dracula,-the-musical",,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
2835,EL MAGO POP,el mago pop,,,,0,,,Ethel Barrymore,,0,0,1,2026-05-21 02:34:54,2026-05-21 02:34:54
598,Enfrascada ,enfrascada,enfrascada-,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
886,Forbidden Broadway Alive And Kicking ,forbidden broadway alive and kicking,forbidden-broadway-alive-and-kicking-,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:37+00:00
691,Frost Nixon,frost nixon,Frost-Nixon,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
758,Fyvush Finkel Live,fyvush finkel live,Fyvush-Finkel-Live,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:34+00:00
1274,Gob Squads Kitchen (Youve Never Had It So Good),gob squads kitchen youve never had it so good,gob-squads-kitchen-(youve-never-had-it-so-good),,,0,,,,,1,0,0,2026-05-21 01:56:41,2014-04-22T15:06:36+00:00
552,Golda'S Balcony,goldas balcony,golda's-balcony,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
369,Hell: Paradise Found,hell paradise found,hell:-paradise-found,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:37+00:00
1239,Herman Klines Midlife Crisis ,herman klines midlife crisis,herman-klines-midlife-crisis-,,,0,,,,,1,0,0,2026-05-21 01:56:41,2014-04-22T15:06:36+00:00
1093,Hysteria And If That'S All There Is,hysteria and if thats all there is,hysteria-and-if-that's-all-there-is,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:34+00:00
495,If You Ever Leave Me I'M Going With You,if you ever leave me im going with you,if-you-ever-leave-me-i'm-going-with-you,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
796,Il Divo: A Musical Affairs,il divo a musical affairs,il-divo:-a-musical-affair-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
782,Im Getting My Act Togethers,im getting my act togethers,Im-getting-my-act-together-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
2216,In Our Ladies Of Perpetual Succour Schoolgirls On The Prowl,in our ladies of perpetual succour schoolgirls on the prowl,in-our-ladies-of-perpetual-succour-schoolgirls-on-the-prowl,,,0,,,,,1,0,0,2026-05-21 01:56:50,2016-06-16T15:09:52+00:00
2003,"In ‘Head Over Heels,’ Jukebox Musical Meets Elizabethan Romance",in head over heels jukebox musical meets elizabethan romance,in-head-over-heels-jukebox-musical-meets-elizabethan-romance,,,0,,,,,1,0,0,2026-05-21 01:56:50,2026-05-21 02:19:45
1085,Jackie Five Oh!,jackie five oh,jackie-five-oh!,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:34+00:00
540,Jackie Mason'S Laughing Room Only,jackie masons laughing room only,jackie-mason's-laughing-room-only,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
297,Jay Johnson: The Two And Only!,jay johnson the two and only,jay-johnson:-the-two-and-only!,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
690,Journey'S End,journeys end,journey's-end,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
2823,Kelli O’Hara and Rose Byrne Are a Great Slapstick Duo in Fallen Angels,kelli ohara and rose byrne are a great slapstick duo in fallen angels,kelli-ohara-and-rose-byrne-are-a-great-slapstick-duo-in-fallen-angels,,,0,,,,,1,0,0,2026-05-21 01:56:58,2026-05-21 02:13:08
1471,"Killer Notes, Low or High",killer notes low or high,murder-for-two,,,0,,,,,1,0,0,2026-05-21 01:56:46,2026-05-21 02:23:49
2832,LORD OF THE DANCE: DANGEROUS GAMES,lord of the dance dangerous games,,,,0,,,Lyric,,0,0,1,2026-05-21 02:34:52,2026-05-21 02:34:52
832,La Belle Et La Bete,la belle et la bete,La-Belle-et-la-Bete,,,0,,,,,1,0,1,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
1312,Love'S Labour'S Lost,loves labours lost,love's-labour's-lost,,,0,,,,,1,0,0,2026-05-21 01:56:41,2014-04-22T15:06:37+00:00
546,"Love, Loss, And What I Wore",love loss and what i wore,"love,-loss,-and-what-i-wore",,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
317,Luther,luther,Luther,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:37+00:00
2836,MELISSA ETHERIDGE: MY WINDOW,melissa etheridge my window,,,,0,,,Circle in the Square,,0,0,1,2026-05-21 02:34:54,2026-05-21 02:34:54
139,Macbeth(2008),macbeth2008,macbeth(2008),,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:33+00:00
1172,Martin Short: Fame Becomes Me,martin short fame becomes me,martin-short:-fame-becomes-me,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
311,Massacre (Sing To Your Children),massacre sing to your children,massacre-(sing-to-your-children),,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:37+00:00
262,Me Myself  I,me myself i,me-myself--i,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
1313,Mike Tyson: Undisputed Truth,mike tyson undisputed truth,mike-tyson:-undisputed-truth,,,0,,,,,1,0,0,2026-05-21 01:56:41,2014-04-22T15:06:37+00:00
2819,Movie Spoof Unfortunately Hits Musical Iceberg,movie spoof unfortunately hits musical iceberg,movie-spoof-unfortunately-hits-musical-iceberg,,,0,,,,,1,0,0,2026-05-21 01:56:58,2026-05-21 02:13:08
923,"Natasha, Pierre, And The Great Comet Of 1812S",natasha pierre and the great comet of 1812s,"natasha,-pierre,-and-the-great-comet-of-1812-reviews",,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
121,Next Fall Broadway Reviews,next fall broadway reviews,Next-Fall-Broadway-Reviews,,,0,,,,,1,0,1,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
2638,Off-Broadway Theater Review: CHARLATAN (Ars Nova),offbroadway theater review charlatan ars nova,charlatan-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:54,2026-05-21 02:14:40
504,One Flew Over The Cuckoo'S Nest,one flew over the cuckoos nest,one-flew-over-the-cuckoo's-nest,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
279,Persephone,persephone,Persephone,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
378,Pool No Water ,pool no water,pool-no-water-,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:37+00:00
2566,Review: Familiar Rock Dreams in ‘Gettin’ the Band Back Together’,review familiar rock dreams in gettin the band back together,review-familiar-rock-dreams-in-gettin-the-band-back-together,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:32
1430,Richard Iiis,richard iiis,richard-III-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:46,2014-04-22T15:06:39+00:00
997,Rock Of Ages	,rock of ages,rock-of-ages-review	,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:33+00:00
749,Rosmersholm%20,rosmersholm20,rosmersholm%20,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:34+00:00
2837,SUNSET BLVD.,sunset blvd,,,,0,,,St. James,,0,0,1,2026-05-21 02:34:55,2026-05-21 02:34:55
305,She'S Of A Certain Age,shes of a certain age,she's-of-a-certain-age,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:37+00:00
1225,Silence  The Musical,silence the musical,silence--the-musical,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:36+00:00
1472,"Stage Door: Murder For Two, Sleeping Beauty",stage door murder for two sleeping beauty,stage-door-murder-for-two-sleeping-beauty,,,0,,,,,1,0,0,2026-05-21 01:56:46,2026-05-21 02:23:50
2571,Super-Safe Sex on Broadway,supersafe sex on broadway,super-safe-sex-on-broadway,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:29
2834,THE SIGN IN SIDNEY BRUSTEIN'S WINDOW,sign in sidney brusteins window,,,,0,,,James Earl Jones,,0,0,1,2026-05-21 02:34:54,2026-05-21 02:34:54
2214,Take A Ride On The Farce Train With Two From Ayckbourn,take a ride on the farce train with two from ayckbourn,take-a-ride-on-the-farce-train-with-two-from-ayckbourn-review,,,0,,,,,1,0,0,2026-05-21 01:56:50,2016-06-14T15:38:21+00:00
672,The Coast Of Utopia (Part 3  Salvage),coast of utopia part 3 salvage,the-coast-of-utopia-(part-3--salvage),,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
1220,The Devils Music The Life And Blues Of Bessie Smith ,devils music the life and blues of bessie smith,the-devils-music-the-life-and-blues-of-bessie-smith-,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:37+00:00
234,The Metal Children ,metal children,the-metal-children-,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
729,The Motherf**Ker With The Hat,motherfker with the hat,the-motherf**ker-with-the-hat,,,0,,,,,1,0,1,2026-05-21 01:56:32,2014-04-22T15:06:35+00:00
1076,The Pee Wee Herman Show ,pee wee herman show,the-pee-wee-herman-show-,,,0,,,,,1,0,1,2026-05-21 01:56:38,2014-04-22T15:06:34+00:00
826,The Rascals: Once Upon A Dreams,rascals once upon a dreams,the-rascals:-once-upon-a-dream-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:24+00:00
2685,"The Revived and Reinvented 1776 Is a Delight, If You Can Stand to Watch It",revived and reinvented 1776 is a delight if you can stand to watch it,the-revived-and-reinvented-1776-is-a-delight-if-you-can-stand-to-watch-it,,,0,,,,,1,0,0,2026-05-21 01:56:54,2026-05-21 02:14:11
1193,The_Drowsy_Chaperone,thedrowsychaperone,The_Drowsy_Chaperone,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
1178,Theconstantwife,theconstantwife,TheConstantWife,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
711,Timon Of  Athens,timon of athens,timon-of--athens,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:35+00:00
808,Tragedy Of A Friendships,tragedy of a friendships,Tragedy-of-a-friendship-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:38+00:00
1182,Twentieth Century,twentieth century,Twentieth-Century,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
1083,Uncle Tom'S Cabin,uncle toms cabin,uncle-tom's-cabin,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:34+00:00
992,Uncle Vanya  Theater,uncle vanya theater,uncle-vanya--theater-review,,,0,,,,,1,0,0,2026-05-21 01:56:32,2014-04-22T15:06:33+00:00
1308,Uncle Vanya Sydney City Center,uncle vanya sydney city center,uncle-vanya-sydney-City-center,,,0,,,,,1,0,0,2026-05-21 01:56:41,2014-04-22T15:06:37+00:00
574,Unnatural Acts: Harvard'S Secret Court Of 1920 ,unnatural acts harvards secret court of 1920,unnatural-acts:-harvard's-secret-court-of-1920-,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:35+00:00
1354,Venices,venices,Venice-reviews,,,0,,,,,1,0,0,2026-05-21 01:56:44,2014-04-22T15:06:38+00:00
1108,When I Come To Die ,when i come to die,when-i-come-to-die-,,,0,,,,,1,0,0,2026-05-21 01:56:38,2014-04-22T15:06:35+00:00
230,White'S Lies,whites lies,white's-lies,,,0,,,,,1,0,0,2026-05-21 01:56:29,2014-04-22T15:06:34+00:00
2833,YANNI,yanni,,,,0,,,Lunt-Fontanne,,0,0,1,2026-05-21 02:34:53,2026-05-21 02:34:53
2826,a Pulitzer-winning playwright returns with mixed results,pulitzerwinning playwright returns with mixed results,a-pulitzer-winning-playwright-returns-with-mixed-results,,,0,,,,,1,0,0,2026-05-21 01:56:58,2026-05-21 02:13:08
2686,‘1776’ Broadway Review: A New World Declares Independence,1776 broadway review a new world declares independence,1776-broadway-review-a-new-world-declares-independence,,,0,,,,,1,0,0,2026-05-21 01:56:54,2026-05-21 02:14:10
682,"‘Awake and Sing!,’ a Depression-Era Family Drama",awake and sing a depressionera family drama,awake-and-sing!,,,0,,,,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:46
2567,‘Gettin’ the Band Back Together’ Broadway Review: They Were Better Off Going Solo,gettin the band back together broadway review they were better off going solo,gettin-the-band-back-together-broadway-review-they-were-better-off-going-solo,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:31
2549,‘Harry Potter and the Cursed Child’ Casts a Spell Onstage,harry potter and the cursed child casts a spell onstage,review-43,,,0,,,,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:15:41
2637,"‘Pretty Woman’ on Broadway is great fun, starring Samantha Barks with a heart of gold",pretty woman on broadway is great fun starring samantha barks with a heart of gold,pretty-woman-on-broadway-is-great-fun-starring-samantha-barks-with-a-heart-of-gold,,,0,,,,,1,0,0,2026-05-21 01:56:54,2026-05-21 02:14:48
1468,Ethel Sings,ethel sings,ethel-sings,,,0,0201-06-06,,Beckett Theatre,,1,0,0,2026-05-21 01:56:46,2026-05-21 02:23:32
477,Benito Cereno,benito cereno,benito-cereno,,,0,0201-09-25,,The Flea Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:27:39
2684,1776,1776,1776-2,,,0,1970-01-01,,American Airlines,,1,0,0,2026-05-21 01:56:54,2026-05-21 02:14:09
54,9 to 5 broadway,9 to 5 broadway,9-to-5-broadway-reviews,,,0,1970-01-01,,Marquis Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:34
2726,Jaja's African Hair Braiding,jajas african hair braiding,jajas-african-hair-braiding,,,0,1970-01-01,,Samuel J. Friedman Theatre,,1,0,1,2026-05-21 01:56:56,2026-05-21 02:13:50
980,Jersey Boys,jersey boys,jersey-boys-reviews,,,0,1970-01-01,,37 Arts Theatre,,1,0,1,2026-05-21 01:56:32,2026-05-21 02:17:03
2727,Merrily We Roll Along,merrily we roll along,merrily-we-roll-along-bway,,,0,1970-01-01,,Hudson Theatre,,1,0,0,2026-05-21 01:56:56,2026-05-21 02:13:50
2467,Simpatico,simpatico,simpatico-review,,,0,1970-01-01,,McCarter Theater Center,,1,0,0,2026-05-21 01:56:52,2026-05-21 02:16:13
73,Speed the Plow,speed the plow,speed-the-plow-reviews,,,0,1970-01-01,,Ethel Barrymore,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:31
59,a chorus line,chorus line,achoruslinereviews,,,0,1970-01-01,,Gerald Schoenfeld,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:52
81,a lifetime burning,lifetime burning,a-lifetime-burning-off-broadway-review,,,0,1970-01-01,,Primary Stages,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:52
55,a steady rain,steady rain,a-steady-rain-reviews,,,0,1970-01-01,,Schoenfeld Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:35
82,absinthe,absinthe,absinthe-review,,,0,1970-01-01,,Spiegelworld,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:34
56,accent on youth broadway,accent on youth broadway,accent-on-youth-reviews,,,0,1970-01-01,,Samuel J. Friedman,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:34
83,adding machine,adding machine,adding-machine-review,,,0,1970-01-01,,Minetta Lane Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:34
57,all my sons,all my sons,all-my-sons-reviews,,,0,1970-01-01,,Gerald Schoenfeld,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:33:34
84,beast,beast,beast-review,,,0,1970-01-01,,NY Theatre Workshop,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:53
85,blasted,blasted,blasted-review,,,0,1970-01-01,,Soho Repertory,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:55
86,buffalo gal,buffalo gal,buffalo-gal-review,,,0,1970-01-01,,Primary Stages,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:55
88,chasing manet,chasing manet,chasing-manet-review,,,0,1970-01-01,,"Primary Stages
                 59E59 Theaters",,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:56
60,cirque dreams: jungle fantasy,cirque dreams jungle fantasy,cirque-dreams-reviews,,,0,1970-01-01,,Broadway Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:35
90,desir,desir,desir-review,,,0,1970-01-01,,Spiegelworld,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:55
61,desire under the elms broadway,desire under the elms broadway,desire-under-the-elms-reviews,,,0,1970-01-01,,St. James Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:36
91,disco pigs,disco pigs,disco-pigs-review,,,0,1970-01-01,,59E59 Theaters,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:34
62,dividing the estate,dividing the estate,dividing-the-estate-reviews,,,0,1970-01-01,,Booth Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:36
94,forbidden broadway,forbidden broadway,forbidden-broadway-review,,,0,1970-01-01,,47th Street Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:58
95,geometry of fire,geometry of fire,geometry-of-fire,,,0,1970-01-01,,Rattlestick Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:35
64,guys and dolls,guys and dolls,guys-and-dolls-reviews,,,0,1970-01-01,,Nederlander Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:36
98,happiness,happiness,happiness-theater-review,,,0,1970-01-01,,Mitzi E. Newhouse,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:37
65,impressionism broadway,impressionism broadway,impressionism-broadway-theater-reviews,,,0,1970-01-01,,Schoenfeld Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:37
100,in conflict,in conflict,in-conflict-review,,,0,1970-01-01,,Barrow Street Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:35
43,jump,jump,jump-review,,,0,1970-01-01,,Union Square Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:29
40,lady,lady,lady-review,,,0,1970-01-01,,Rattlestick Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:50
66,legally blonde,legally blonde,legallyblondereviews,,,0,1970-01-01,,Palace Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:37
48,"len, asleep in vinyl",len asleep in vinyl,len-asleep-in-vinyl-review,,,0,1970-01-01,,McGinn,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:49
67,les liaisons dangereuses,les liaisons dangereuses,lesliaisonsdangereuses,,,0,1970-01-01,,American Airlines,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:33:38
69,november,november,novemberreviews,,,0,1970-01-01,,Ethel Barrymore,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:51
70,oleanna,oleanna,oleanna-broadway-reviews,,,0,1970-01-01,,Golden Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:51
51,opening night,opening night,opening-night-review,,,0,1970-01-01,,BAM Harvey Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:50
71,pal joey,pal joey,pal-joey,,,0,1970-01-01,,Studio 54,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:52
50,port authority,port authority,port-authority-review,,,0,1970-01-01,,Linda Gross Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:50
2,reasons to be pretty,reasons to be pretty,reasons-to-be-pretty-review,,,0,1970-01-01,,Lucille Lortel Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:26
25,ruined,ruined,ruined-theater-review,,,0,1970-01-01,,MTC - Stage 1,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:46
5,shipwrecked,shipwrecked,shipwrecked,,,0,1970-01-01,,Primary Stages,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:43
101,some americans abroad,some americans abroad,some-americans-abroad,,,0,1970-01-01,,Second Stage Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:57
74,soul of shaolin,soul of shaolin,soul-of-shaolin,,,0,1970-01-01,,Marquis Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:32
103,sunken red,sunken red,sunken-red-review,,,0,1970-01-01,,BAM Harvey Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:58
104,taking over,taking over,taking-over,,,0,1970-01-01,,The Public Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:58
96,the grand inquisitor,grand inquisitor,grand-inquisitor-review,,,0,1970-01-01,,NY Theatre Workshop,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:35
68,the little mermaid,little mermaid,the-little-mermaid-reviews,,,0,1970-01-01,,Lunt-Fontanne Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:38
72,the philanthropist,philanthropist,the-philanthropist-broadway-review,,,0,1970-01-01,,American Airlines,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:52
75,the story of my life,story of my life,story-of-my-life-broadway-reviews,,,0,1970-01-01,,Booth Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:31
105,this beautiful city,this beautiful city,this-beautiful-city-theater-review,,,0,1970-01-01,,Vineyard Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:34:00
106,vanities,vanities,vanities-review,,,0,1970-01-01,,Second Stage Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:32:37
107,vincent river,vincent river,vincent-river-review,,,0,1970-01-01,,59E59 Theaters,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:33:59
2364,Phantom Of The Opera,phantom of the opera,phantom-of-the-opera-reviews,,,0,1988-01-26,,Majestic Theatre,,1,0,1,2026-05-21 01:56:52,2026-05-21 02:14:17
1353,Blue Man Group,blue man group,blue-man-group-reviews,,,0,1991-11-11,,Astor Place Theatre,,1,0,0,2026-05-21 01:56:44,2026-05-21 02:14:44
976,Stomp,stomp,stomp-reviews,,,0,1994-02-27,,Orpheum Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:14:43
141,Rent (Broadway),rent broadway,rentreviews,,,0,1996-04-29,,Nederlander Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:34:01
2365,Chicago,chicago,chicago-reviews,,,0,1996-11-14,,Ambassador Theatre,,1,0,1,2026-05-21 01:56:52,2026-05-21 02:14:17
